CustomerID,Recency,Frequency,Monetary,Cluster,Segment
15330,32.0,2.0,714.96,1,Regular Customers
15332,366.0,4.0,1661.06,0,At-Risk Customers
15333,208.0,1.0,1028.56,0,At-Risk Customers
15334,157.0,3.0,351.67,0,At-Risk Customers
15335,54.0,1.0,173.97,1,Regular Customers
15339,66.0,2.0,574.07,1,Regular Customers
15341,81.0,1.0,2020.52,1,Regular Customers
15342,130.0,1.0,406.09,1,Regular Customers
15343,87.0,1.0,364.5,1,Regular Customers
15344,1.0,3.0,563.94,1,Regular Customers
15345,46.0,1.0,393.54,1,Regular Customers
15346,333.0,1.0,252.42000000000002,0,At-Risk Customers
15347,366.0,1.0,201.60000000000002,0,At-Risk Customers
15348,72.0,1.0,158.04,1,Regular Customers
15349,158.0,2.0,473.81,0,At-Risk Customers
15350,369.0,1.0,115.65,0,At-Risk Customers
15351,12.0,7.0,1960.1100000000001,1,Regular Customers
15353,255.0,2.0,777.02,0,At-Risk Customers
15355,29.0,2.0,277.05,1,Regular Customers
15356,31.0,10.0,2766.5,1,Regular Customers
15358,5.0,22.0,8347.2,2,VIP Customers
15360,40.0,1.0,427.93,1,Regular Customers
15361,362.0,1.0,418.92,0,At-Risk Customers
15363,369.0,1.0,326.0,0,At-Risk Customers
15364,96.0,2.0,913.19,1,Regular Customers
15365,26.0,7.0,2314.32,1,Regular Customers
15366,75.0,2.0,602.51,1,Regular Customers
15367,57.0,4.0,1877.59,1,Regular Customers
15368,21.0,1.0,446.94000000000005,1,Regular Customers
15370,41.0,7.0,2386.05,1,Regular Customers
15372,137.0,1.0,2007.3999999999999,1,Regular Customers
15373,8.0,12.0,2415.91,1,Regular Customers
15374,129.0,1.0,168.0,1,Regular Customers
15376,40.0,3.0,1233.3600000000001,1,Regular Customers
15379,169.0,7.0,3703.29,1,Regular Customers
15380,9.0,5.0,1690.2600000000002,1,Regular Customers
15381,214.0,2.0,596.85,0,At-Risk Customers
15382,15.0,6.0,5955.71,1,Regular Customers
15384,170.0,2.0,642.41,0,At-Risk Customers
15385,40.0,1.0,316.88,1,Regular Customers
15386,186.0,1.0,394.14,0,At-Risk Customers
15388,270.0,1.0,140.54,0,At-Risk Customers
15389,172.0,1.0,500.0,0,At-Risk Customers
15392,5.0,4.0,1535.53,1,Regular Customers
15393,16.0,2.0,231.86,1,Regular Customers
15394,10.0,4.0,2183.54,1,Regular Customers
15395,326.0,1.0,107.45,0,At-Risk Customers
15396,113.0,1.0,288.18,1,Regular Customers
15397,290.0,1.0,94.0,0,At-Risk Customers
15398,16.0,2.0,1345.53,1,Regular Customers
15399,1.0,3.0,815.77,1,Regular Customers
15400,92.0,5.0,716.2,1,Regular Customers
15402,149.0,2.0,626.77,0,At-Risk Customers
15405,189.0,1.0,349.1,0,At-Risk Customers
15406,31.0,2.0,510.71000000000004,1,Regular Customers
15407,34.0,4.0,1056.44,1,Regular Customers
15408,264.0,1.0,267.18,0,At-Risk Customers
15410,84.0,8.0,3450.84,1,Regular Customers
15411,26.0,4.0,1358.88,1,Regular Customers
15412,171.0,1.0,190.53,0,At-Risk Customers
15414,10.0,3.0,774.9000000000001,1,Regular Customers
15415,313.0,1.0,572.8100000000001,0,At-Risk Customers
15416,65.0,4.0,3984.32,1,Regular Customers
15417,85.0,1.0,508.8,1,Regular Customers
15419,25.0,1.0,135.86,1,Regular Customers
15421,59.0,4.0,950.36,1,Regular Customers
15422,323.0,2.0,97.7,0,At-Risk Customers
15423,38.0,1.0,43.5,1,Regular Customers
15424,254.0,2.0,383.34,0,At-Risk Customers
15426,19.0,5.0,1447.39,1,Regular Customers
15427,33.0,3.0,1483.14,1,Regular Customers
15428,15.0,1.0,93.78,1,Regular Customers
15429,27.0,2.0,397.35,1,Regular Customers
15432,23.0,1.0,171.19,1,Regular Customers
15433,214.0,2.0,533.3,0,At-Risk Customers
15434,8.0,5.0,1041.48,1,Regular Customers
15435,22.0,1.0,149.29,1,Regular Customers
15436,12.0,3.0,1122.53,1,Regular Customers
15437,262.0,1.0,200.16,0,At-Risk Customers
15438,131.0,1.0,156.57999999999998,1,Regular Customers
15440,55.0,3.0,383.68,1,Regular Customers
15442,249.0,1.0,594.0,0,At-Risk Customers
15443,2.0,7.0,3236.91,1,Regular Customers
15444,9.0,2.0,1418.26,1,Regular Customers
15445,264.0,1.0,113.5,0,At-Risk Customers
15447,331.0,1.0,155.17,0,At-Risk Customers
15448,313.0,1.0,494.64,0,At-Risk Customers
15449,26.0,3.0,974.52,1,Regular Customers
15450,30.0,1.0,429.84,1,Regular Customers
15452,30.0,3.0,538.73,1,Regular Customers
15453,2.0,7.0,1388.37,1,Regular Customers
15454,362.0,1.0,179.1,0,At-Risk Customers
15456,283.0,3.0,447.22,0,At-Risk Customers
15457,262.0,1.0,237.07,0,At-Risk Customers
15458,25.0,1.0,161.64,1,Regular Customers
15460,354.0,1.0,216.76,0,At-Risk Customers
15462,94.0,3.0,234.6,1,Regular Customers
15463,29.0,1.0,126.14,1,Regular Customers
15464,338.0,1.0,1048.85,0,At-Risk Customers
15465,20.0,18.0,7354.62,2,VIP Customers
15466,85.0,1.0,334.53,1,Regular Customers
15467,9.0,3.0,524.88,1,Regular Customers
15468,51.0,2.0,467.51,1,Regular Customers
15469,50.0,2.0,538.55,1,Regular Customers
15471,2.0,1.0,469.48,1,Regular Customers
15472,113.0,1.0,371.56,1,Regular Customers
15473,14.0,7.0,1771.2,1,Regular Customers
15475,77.0,1.0,454.10999999999996,1,Regular Customers
15478,40.0,2.0,1441.42,1,Regular Customers
15480,116.0,1.0,905.5,1,Regular Customers
15482,16.0,12.0,11054.96,2,VIP Customers
15483,161.0,4.0,233.81,0,At-Risk Customers
15484,1.0,4.0,3594.31,1,Regular Customers
15485,30.0,3.0,2575.0,1,Regular Customers
15488,93.0,1.0,91.32000000000001,1,Regular Customers
15489,23.0,3.0,1134.28,1,Regular Customers
15491,95.0,6.0,3100.09,1,Regular Customers
15492,28.0,2.0,659.4599999999999,1,Regular Customers
15493,33.0,5.0,2001.8,1,Regular Customers
15494,21.0,2.0,1299.23,1,Regular Customers
15497,18.0,2.0,1262.2,1,Regular Customers
15498,3.0,27.0,13316.4,2,VIP Customers
15500,8.0,4.0,1131.56,1,Regular Customers
15502,16.0,12.0,10384.93,2,VIP Customers
15503,363.0,1.0,147.09,0,At-Risk Customers
15504,81.0,1.0,52.83,1,Regular Customers
15505,53.0,5.0,3610.96,1,Regular Customers
15506,23.0,3.0,979.26,1,Regular Customers
15507,172.0,1.0,492.36,0,At-Risk Customers
15508,189.0,6.0,1000.27,0,At-Risk Customers
15510,331.0,1.0,250.0,0,At-Risk Customers
15511,12.0,5.0,909.23,1,Regular Customers
15512,156.0,2.0,121.0,0,At-Risk Customers
15513,33.0,19.0,14758.220000000001,2,VIP Customers
15514,12.0,11.0,4139.46,1,Regular Customers
15516,45.0,3.0,62.43,1,Regular Customers
15517,233.0,1.0,267.03,0,At-Risk Customers
15518,64.0,8.0,1942.45,1,Regular Customers
15520,2.0,1.0,343.5,1,Regular Customers
15521,40.0,8.0,3000.2,1,Regular Customers
15522,33.0,2.0,398.84,1,Regular Customers
15523,84.0,1.0,412.01000000000005,1,Regular Customers
15524,25.0,1.0,440.0,1,Regular Customers
15525,2.0,3.0,825.92,1,Regular Customers
15526,33.0,2.0,148.44,1,Regular Customers
15527,19.0,8.0,2429.78,1,Regular Customers
15528,254.0,1.0,229.33,0,At-Risk Customers
15529,23.0,11.0,3995.23,1,Regular Customers
15530,22.0,4.0,1502.35,1,Regular Customers
15531,8.0,2.0,2007.44,1,Regular Customers
15532,25.0,4.0,1580.93,1,Regular Customers
15533,19.0,3.0,807.57,1,Regular Customers
15535,173.0,4.0,536.4,0,At-Risk Customers
15537,163.0,1.0,110.92,0,At-Risk Customers
15539,7.0,1.0,538.46,1,Regular Customers
15540,11.0,1.0,213.3,1,Regular Customers
15541,114.0,1.0,85.13000000000001,1,Regular Customers
15543,288.0,1.0,127.86,0,At-Risk Customers
15544,9.0,9.0,3546.71,1,Regular Customers
15545,54.0,2.0,292.71999999999997,1,Regular Customers
15547,7.0,14.0,4954.84,2,VIP Customers
15549,77.0,3.0,1693.26,1,Regular Customers
15550,4.0,4.0,575.63,1,Regular Customers
15551,37.0,1.0,436.06,1,Regular Customers
15552,217.0,1.0,90.12,0,At-Risk Customers
15553,60.0,1.0,437.23,1,Regular Customers
15554,278.0,1.0,217.2,0,At-Risk Customers
15555,12.0,16.0,4805.17,2,VIP Customers
15556,24.0,1.0,279.77,1,Regular Customers
15557,29.0,1.0,473.65000000000003,1,Regular Customers
15561,12.0,4.0,800.59,1,Regular Customers
15562,352.0,1.0,134.55,0,At-Risk Customers
15563,22.0,4.0,1400.44,1,Regular Customers
15565,50.0,2.0,173.16,1,Regular Customers
15567,19.0,1.0,186.01,1,Regular Customers
15568,3.0,3.0,758.29,1,Regular Customers
15569,104.0,5.0,1375.71,1,Regular Customers
15570,7.0,12.0,4165.52,1,Regular Customers
15571,12.0,4.0,650.4300000000001,1,Regular Customers
15572,5.0,7.0,2552.86,1,Regular Customers
15573,32.0,2.0,607.45,1,Regular Customers
15574,178.0,4.0,702.25,0,At-Risk Customers
15576,38.0,1.0,940.6700000000001,1,Regular Customers
15577,151.0,3.0,258.88,0,At-Risk Customers
15578,162.0,1.0,127.1,0,At-Risk Customers
15579,69.0,2.0,348.6,1,Regular Customers
15581,121.0,13.0,3679.9700000000003,1,Regular Customers
15582,25.0,3.0,682.9100000000001,1,Regular Customers
15584,24.0,4.0,725.11,1,Regular Customers
15585,177.0,1.0,455.3,0,At-Risk Customers
15587,50.0,4.0,913.6800000000001,1,Regular Customers
15589,256.0,3.0,478.53000000000003,0,At-Risk Customers
15592,47.0,1.0,388.58,1,Regular Customers
15593,71.0,1.0,199.8,1,Regular Customers
15594,16.0,5.0,1771.78,1,Regular Customers
15596,101.0,5.0,1406.59,1,Regular Customers
15597,35.0,1.0,324.57,1,Regular Customers
15598,53.0,1.0,240.68,1,Regular Customers
15599,27.0,2.0,761.74,1,Regular Customers
15601,11.0,14.0,6776.56,2,VIP Customers
15602,8.0,9.0,1297.8700000000001,1,Regular Customers
15603,79.0,1.0,48.480000000000004,1,Regular Customers
15604,52.0,1.0,216.39,1,Regular Customers
15605,36.0,5.0,1198.23,1,Regular Customers
15606,61.0,9.0,2920.16,1,Regular Customers
15607,337.0,1.0,104.76,0,At-Risk Customers
15608,28.0,4.0,1093.68,1,Regular Customers
15609,184.0,1.0,298.48,0,At-Risk Customers
15610,52.0,1.0,112.46000000000001,1,Regular Customers
15611,10.0,13.0,1591.45,1,Regular Customers
15612,36.0,2.0,195.15,1,Regular Customers
15615,10.0,23.0,10399.74,2,VIP Customers
15618,33.0,4.0,776.851,1,Regular Customers
15619,11.0,1.0,336.40000000000003,1,Regular Customers
15620,57.0,3.0,1553.18,1,Regular Customers
15621,4.0,4.0,1293.03,1,Regular Customers
15622,43.0,9.0,3709.56,1,Regular Customers
15623,141.0,1.0,301.03,0,At-Risk Customers
15624,117.0,4.0,588.13,1,Regular Customers
15625,104.0,4.0,1534.26,1,Regular Customers
15626,75.0,2.0,675.8,1,Regular Customers
15628,5.0,9.0,2870.2400000000002,1,Regular Customers
15630,45.0,2.0,1186.35,1,Regular Customers
15632,16.0,8.0,3285.31,1,Regular Customers
15634,17.0,1.0,243.55,1,Regular Customers
15636,90.0,2.0,724.76,1,Regular Customers
15637,53.0,1.0,223.36,1,Regular Customers
15639,134.0,1.0,425.32,1,Regular Customers
15640,4.0,15.0,12515.66,2,VIP Customers
15641,105.0,4.0,1887.2,1,Regular Customers
15643,192.0,3.0,664.0,0,At-Risk Customers
15644,166.0,4.0,813.0,0,At-Risk Customers
15645,19.0,1.0,612.01,1,Regular Customers
15646,158.0,3.0,447.64000000000004,0,At-Risk Customers
15648,204.0,2.0,657.35,0,At-Risk Customers
15649,336.0,2.0,816.0,0,At-Risk Customers
15651,37.0,3.0,646.3,1,Regular Customers
15652,91.0,1.0,337.74,1,Regular Customers
15653,93.0,2.0,877.4399999999999,1,Regular Customers
15654,9.0,2.0,922.53,1,Regular Customers
15655,243.0,1.0,560.67,0,At-Risk Customers
15656,45.0,4.0,748.5,1,Regular Customers
15657,23.0,1.0,30.0,1,Regular Customers
15658,190.0,5.0,1024.1000000000001,0,At-Risk Customers
15659,44.0,1.0,306.45,1,Regular Customers
15660,25.0,9.0,1600.86,1,Regular Customers
15661,317.0,2.0,309.8,0,At-Risk Customers
15663,106.0,1.0,138.14,1,Regular Customers
15664,51.0,1.0,386.43,1,Regular Customers
15665,168.0,2.0,2242.01,0,At-Risk Customers
15667,40.0,1.0,301.32,1,Regular Customers
15668,218.0,1.0,76.32000000000001,0,At-Risk Customers
15669,40.0,4.0,684.34,1,Regular Customers
15670,297.0,1.0,173.05,0,At-Risk Customers
15671,19.0,7.0,2657.13,1,Regular Customers
15673,88.0,4.0,2881.02,1,Regular Customers
15674,73.0,5.0,2446.6,1,Regular Customers
15675,81.0,3.0,323.69,1,Regular Customers
15676,19.0,3.0,3435.76,1,Regular Customers
15677,49.0,1.0,657.23,1,Regular Customers
15678,53.0,1.0,352.7,1,Regular Customers
15679,24.0,4.0,781.28,1,Regular Customers
15680,9.0,3.0,1333.68,1,Regular Customers
15681,25.0,5.0,1426.16,1,Regular Customers
15683,117.0,1.0,193.75,1,Regular Customers
15687,9.0,9.0,2993.1,1,Regular Customers
15689,120.0,2.0,254.1,1,Regular Customers
15690,4.0,2.0,239.76,1,Regular Customers
15691,252.0,1.0,136.8,0,At-Risk Customers
15692,28.0,1.0,191.04,1,Regular Customers
15694,1.0,14.0,6479.4,2,VIP Customers
15695,267.0,2.0,409.98,0,At-Risk Customers
15696,33.0,8.0,2736.46,1,Regular Customers
15699,18.0,1.0,309.65,1,Regular Customers
15700,172.0,2.0,696.68,0,At-Risk Customers
15701,2.0,4.0,1542.14,1,Regular Customers
15703,265.0,1.0,211.5,0,At-Risk Customers
15704,140.0,4.0,2293.62,1,Regular Customers
15705,201.0,1.0,143.1,0,At-Risk Customers
15706,64.0,4.0,1060.56,1,Regular Customers
15707,35.0,4.0,945.58,1,Regular Customers
15708,41.0,7.0,3364.2400000000002,1,Regular Customers
15709,284.0,1.0,133.25,0,At-Risk Customers
15712,9.0,5.0,1072.3600000000001,1,Regular Customers
15713,143.0,2.0,356.7,0,At-Risk Customers
15714,12.0,2.0,330.88,1,Regular Customers
15716,146.0,4.0,1118.81,1,Regular Customers
15717,234.0,1.0,150.3,0,At-Risk Customers
15719,33.0,13.0,5045.61,2,VIP Customers
15720,24.0,1.0,598.73,1,Regular Customers
15721,12.0,1.0,507.08,1,Regular Customers
15722,36.0,5.0,2222.56,1,Regular Customers
15723,365.0,1.0,203.1,0,At-Risk Customers
15724,201.0,2.0,218.25,0,At-Risk Customers
15725,15.0,1.0,415.25,1,Regular Customers
15727,17.0,7.0,5178.96,1,Regular Customers
15729,213.0,1.0,85.0,0,At-Risk Customers
15730,66.0,3.0,1120.88,1,Regular Customers
15732,212.0,2.0,294.12,0,At-Risk Customers
15733,283.0,1.0,162.3,0,At-Risk Customers
15734,115.0,2.0,1339.45,1,Regular Customers
15737,15.0,8.0,1205.1200000000001,1,Regular Customers
15738,19.0,16.0,4812.42,2,VIP Customers
15739,66.0,1.0,449.12,1,Regular Customers
15740,49.0,1.0,154.88,1,Regular Customers
15743,16.0,4.0,784.46,1,Regular Customers
15744,78.0,1.0,34.8,1,Regular Customers
15745,19.0,4.0,1094.59,1,Regular Customers
15746,134.0,1.0,196.88,1,Regular Customers
15747,13.0,3.0,974.04,1,Regular Customers
15748,40.0,1.0,149.31,1,Regular Customers
15749,235.0,3.0,19880.99570000001,2,VIP Customers
15750,3.0,8.0,2465.48,1,Regular Customers
15752,40.0,7.0,2637.38,1,Regular Customers
15753,305.0,1.0,79.2,0,At-Risk Customers
15754,51.0,3.0,458.57,1,Regular Customers
15755,10.0,6.0,2364.25,1,Regular Customers
15756,61.0,4.0,532.96,1,Regular Customers
15757,66.0,2.0,714.42,1,Regular Customers
15758,25.0,1.0,205.25,1,Regular Customers
15759,218.0,3.0,253.04,0,At-Risk Customers
15762,65.0,2.0,583.75,1,Regular Customers
15763,32.0,2.0,1086.92,1,Regular Customers
15764,88.0,6.0,3279.97,1,Regular Customers
15766,64.0,1.0,315.06,1,Regular Customers
15768,116.0,3.0,621.8299999999999,1,Regular Customers
15769,7.0,26.0,19880.99570000001,2,VIP Customers
15773,6.0,1.0,635.6800000000001,1,Regular Customers
15774,69.0,1.0,270.8,1,Regular Customers
15775,245.0,1.0,104.9,0,At-Risk Customers
15776,133.0,1.0,241.62,1,Regular Customers
15777,241.0,4.0,1047.11,0,At-Risk Customers
15780,184.0,3.0,475.28000000000003,0,At-Risk Customers
15781,25.0,3.0,345.46,1,Regular Customers
15782,10.0,3.0,2614.7400000000002,1,Regular Customers
15783,11.0,1.0,246.3,1,Regular Customers
15785,33.0,5.0,2328.9700000000003,1,Regular Customers
15786,46.0,3.0,4932.2,1,Regular Customers
15787,26.0,3.0,948.05,1,Regular Customers
15789,358.0,1.0,351.3,0,At-Risk Customers
15790,10.0,1.0,220.85,1,Regular Customers
15791,44.0,2.0,1612.69,1,Regular Customers
15793,15.0,3.0,965.61,1,Regular Customers
15795,150.0,1.0,610.01,0,At-Risk Customers
15796,1.0,8.0,2711.56,1,Regular Customers
15797,113.0,4.0,2207.4,1,Regular Customers
15799,76.0,3.0,884.14,1,Regular Customers
15800,107.0,2.0,699.08,1,Regular Customers
15801,46.0,3.0,1063.95,1,Regular Customers
15802,143.0,1.0,451.42,0,At-Risk Customers
15803,51.0,1.0,415.82000000000005,1,Regular Customers
15804,1.0,13.0,4206.39,1,Regular Customers
15805,23.0,17.0,5528.4800000000005,2,VIP Customers
15806,46.0,3.0,784.58,1,Regular Customers
15807,50.0,3.0,903.9,1,Regular Customers
15808,306.0,4.0,3734.9700000000003,0,At-Risk Customers
15809,36.0,5.0,515.77,1,Regular Customers
15810,79.0,4.0,1391.98,1,Regular Customers
15811,22.0,6.0,2218.62,1,Regular Customers
15812,107.0,5.0,1801.14,1,Regular Customers
15813,208.0,2.0,1303.9099999999999,0,At-Risk Customers
15814,17.0,4.0,1945.33,1,Regular Customers
15815,64.0,5.0,2100.6,1,Regular Customers
15819,49.0,4.0,1905.45,1,Regular Customers
15820,320.0,1.0,206.98,0,At-Risk Customers
15821,44.0,2.0,570.96,1,Regular Customers
15822,3.0,2.0,885.47,1,Regular Customers
15823,369.0,1.0,15.0,0,At-Risk Customers
15825,172.0,1.0,532.94,0,At-Risk Customers
15826,56.0,3.0,1654.31,1,Regular Customers
15827,73.0,14.0,1836.0900000000001,1,Regular Customers
15829,99.0,2.0,636.14,1,Regular Customers
15830,38.0,1.0,576.0,1,Regular Customers
15831,58.0,3.0,801.76,1,Regular Customers
15832,254.0,1.0,836.79,0,At-Risk Customers
15834,70.0,4.0,2233.75,1,Regular Customers
15835,44.0,4.0,954.09,1,Regular Customers
15836,50.0,1.0,137.37,1,Regular Customers
15837,65.0,1.0,391.98,1,Regular Customers
15838,11.0,19.0,19880.99570000001,2,VIP Customers
15839,33.0,3.0,1048.49,1,Regular Customers
15840,59.0,2.0,355.56,1,Regular Customers
15841,73.0,4.0,1224.06,1,Regular Customers
15843,304.0,1.0,118.95000000000002,0,At-Risk Customers
15844,46.0,1.0,130.73999999999998,1,Regular Customers
15845,18.0,8.0,3711.77,1,Regular Customers
15847,38.0,2.0,389.27,1,Regular Customers
15850,19.0,2.0,238.85,1,Regular Customers
15852,187.0,2.0,160.71,0,At-Risk Customers
15853,52.0,1.0,110.8,1,Regular Customers
15854,4.0,12.0,2974.65,1,Regular Customers
15855,137.0,5.0,712.24,1,Regular Customers
15856,4.0,27.0,16387.57,2,VIP Customers
15857,19.0,1.0,297.0,1,Regular Customers
15858,16.0,5.0,1438.85,1,Regular Customers
15860,41.0,8.0,977.21,1,Regular Customers
15861,12.0,8.0,3165.36,1,Regular Customers
15862,8.0,4.0,832.88,1,Regular Customers
15863,26.0,2.0,68.84,1,Regular Customers
15864,22.0,6.0,1936.3200000000002,1,Regular Customers
15865,41.0,3.0,895.13,1,Regular Customers
15866,101.0,1.0,230.53,1,Regular Customers
15867,5.0,15.0,3812.64,2,VIP Customers
15869,277.0,2.0,149.64,0,At-Risk Customers
15870,33.0,1.0,354.09000000000003,1,Regular Customers
15872,15.0,2.0,360.93,1,Regular Customers
15874,64.0,7.0,4405.88,1,Regular Customers
15877,2.0,2.0,493.28,1,Regular Customers
15880,369.0,1.0,343.28000000000003,0,At-Risk Customers
15881,312.0,5.0,501.39000000000004,0,At-Risk Customers
15882,199.0,4.0,516.36,0,At-Risk Customers
15883,2.0,2.0,396.48,1,Regular Customers
15885,93.0,3.0,379.35,1,Regular Customers
15886,60.0,1.0,181.09,1,Regular Customers
15888,81.0,1.0,168.31,1,Regular Customers
15889,157.0,2.0,446.87,0,At-Risk Customers
15891,227.0,1.0,524.52,0,At-Risk Customers
15894,253.0,2.0,263.55,0,At-Risk Customers
15895,150.0,1.0,179.17,0,At-Risk Customers
15897,194.0,2.0,222.05,0,At-Risk Customers
15898,1.0,5.0,1388.88,1,Regular Customers
15899,369.0,1.0,56.25,0,At-Risk Customers
15900,24.0,1.0,351.11,1,Regular Customers
15901,17.0,3.0,363.88,1,Regular Customers
15903,10.0,7.0,5126.76,1,Regular Customers
15904,8.0,1.0,164.68,1,Regular Customers
15906,20.0,7.0,1567.69,1,Regular Customers
15907,4.0,3.0,967.45,1,Regular Customers
15909,174.0,1.0,191.94,0,At-Risk Customers
15910,1.0,8.0,1232.18,1,Regular Customers
15912,178.0,2.0,264.62,0,At-Risk Customers
15916,16.0,8.0,1528.09,1,Regular Customers
15917,248.0,1.0,123.1,0,At-Risk Customers
15918,191.0,2.0,334.23,0,At-Risk Customers
15919,20.0,2.0,639.89,1,Regular Customers
15920,154.0,4.0,167.5,0,At-Risk Customers
15921,173.0,1.0,336.03000000000003,0,At-Risk Customers
15922,369.0,1.0,369.5,0,At-Risk Customers
15923,369.0,1.0,127.08,0,At-Risk Customers
15925,194.0,1.0,207.15,0,At-Risk Customers
15930,67.0,1.0,426.63,1,Regular Customers
15932,4.0,8.0,2495.87,1,Regular Customers
15933,21.0,3.0,1107.46,1,Regular Customers
15935,239.0,2.0,416.86,0,At-Risk Customers
15937,64.0,1.0,145.35,1,Regular Customers
15938,112.0,5.0,404.58,1,Regular Customers
15939,90.0,15.0,6115.01,2,VIP Customers
15940,311.0,1.0,35.8,0,At-Risk Customers
15942,134.0,1.0,337.44,1,Regular Customers
15944,277.0,1.0,325.1,0,At-Risk Customers
15945,365.0,1.0,181.0,0,At-Risk Customers
15947,83.0,1.0,1708.24,1,Regular Customers
15948,8.0,2.0,955.24,1,Regular Customers
15949,17.0,2.0,364.72,1,Regular Customers
15950,32.0,4.0,1765.51,1,Regular Customers
15951,9.0,2.0,708.22,1,Regular Customers
15952,34.0,4.0,806.57,1,Regular Customers
15953,15.0,8.0,1659.3799999999999,1,Regular Customers
15955,24.0,14.0,4416.26,2,VIP Customers
15957,32.0,1.0,428.89,1,Regular Customers
15958,74.0,1.0,104.35,1,Regular Customers
15963,20.0,2.0,470.76,1,Regular Customers
15965,17.0,4.0,845.64,1,Regular Customers
15967,23.0,2.0,418.83,1,Regular Customers
15969,3.0,3.0,666.1,1,Regular Customers
15970,304.0,1.0,314.1,0,At-Risk Customers
15971,18.0,12.0,4199.85,1,Regular Customers
15973,367.0,1.0,307.82000000000005,0,At-Risk Customers
15974,39.0,7.0,3442.15,1,Regular Customers
15975,84.0,1.0,371.01,1,Regular Customers
15976,165.0,2.0,430.94,0,At-Risk Customers
15977,17.0,2.0,1054.73,1,Regular Customers
15978,77.0,1.0,1098.78,1,Regular Customers
15980,89.0,3.0,2398.86,1,Regular Customers
15981,25.0,8.0,3408.48,1,Regular Customers
15983,22.0,4.0,1475.02,1,Regular Customers
15984,3.0,10.0,2837.67,1,Regular Customers
15985,123.0,2.0,1142.42,1,Regular Customers
15986,30.0,1.0,168.12,1,Regular Customers
15987,12.0,7.0,1451.28,1,Regular Customers
15988,19.0,1.0,158.03,1,Regular Customers
15990,44.0,2.0,792.11,1,Regular Customers
15992,4.0,1.0,41.989999999999995,1,Regular Customers
15993,9.0,7.0,2797.57,1,Regular Customers
15994,55.0,1.0,427.07,1,Regular Customers
15996,88.0,6.0,1060.68,1,Regular Customers
15998,37.0,5.0,3089.97,1,Regular Customers
16000,3.0,3.0,12393.7,2,VIP Customers
16003,30.0,5.0,2735.37,1,Regular Customers
16005,12.0,4.0,615.39,1,Regular Customers
16006,211.0,1.0,101.4,0,At-Risk Customers
16007,48.0,4.0,1701.94,1,Regular Customers
16008,24.0,3.0,478.78,1,Regular Customers
16009,22.0,4.0,992.71,1,Regular Customers
16010,246.0,3.0,407.5,0,At-Risk Customers
16011,8.0,16.0,3362.71,2,VIP Customers
16012,35.0,3.0,1415.29,1,Regular Customers
16013,4.0,30.0,19880.99570000001,2,VIP Customers
16014,38.0,3.0,662.38,1,Regular Customers
16015,4.0,3.0,705.39,1,Regular Customers
16016,3.0,8.0,1508.76,1,Regular Customers
16017,47.0,1.0,211.88,1,Regular Customers
16018,39.0,2.0,408.90000000000003,1,Regular Customers
16019,47.0,9.0,3786.2400000000002,1,Regular Customers
16020,17.0,3.0,851.01,1,Regular Customers
16022,260.0,1.0,628.28,0,At-Risk Customers
16023,46.0,3.0,719.81,1,Regular Customers
16024,12.0,1.0,251.24,1,Regular Customers
16025,30.0,1.0,439.65999999999997,1,Regular Customers
16026,43.0,1.0,236.09,1,Regular Customers
16027,92.0,6.0,934.62,1,Regular Customers
16029,39.0,30.0,19880.99570000001,2,VIP Customers
16030,310.0,1.0,331.24,0,At-Risk Customers
16031,92.0,2.0,548.94,1,Regular Customers
16033,6.0,20.0,8816.4,2,VIP Customers
16034,196.0,3.0,437.7,0,At-Risk Customers
16036,87.0,2.0,758.92,1,Regular Customers
16037,270.0,3.0,855.02,0,At-Risk Customers
16038,8.0,3.0,471.78000000000003,1,Regular Customers
16040,65.0,3.0,1313.55,1,Regular Customers
16041,31.0,3.0,3166.4,1,Regular Customers
16042,22.0,5.0,1197.27,1,Regular Customers
16043,38.0,4.0,773.99,1,Regular Customers
16045,120.0,4.0,1340.7,1,Regular Customers
16048,369.0,2.0,256.44,0,At-Risk Customers
16049,40.0,3.0,1111.79,1,Regular Customers
16050,174.0,1.0,137.9,0,At-Risk Customers
16052,54.0,1.0,362.06,1,Regular Customers
16053,33.0,2.0,1511.95,1,Regular Customers
16054,145.0,1.0,783.9,0,At-Risk Customers
16055,221.0,1.0,134.8,0,At-Risk Customers
16056,45.0,1.0,664.85,1,Regular Customers
16057,16.0,7.0,2263.12,1,Regular Customers
16059,66.0,6.0,1459.8600000000001,1,Regular Customers
16062,10.0,4.0,1153.62,1,Regular Customers
16063,260.0,1.0,335.32,0,At-Risk Customers
16065,365.0,1.0,372.09,0,At-Risk Customers
16066,17.0,5.0,1521.87,1,Regular Customers
16070,22.0,2.0,852.15,1,Regular Customers
16071,45.0,1.0,326.24,1,Regular Customers
16072,288.0,1.0,584.3199999999999,0,At-Risk Customers
16073,297.0,1.0,122.39999999999999,0,At-Risk Customers
16076,3.0,10.0,2234.73,1,Regular Customers
16078,284.0,1.0,79.2,0,At-Risk Customers
16079,17.0,3.0,1352.0,1,Regular Customers
16080,82.0,2.0,217.16,1,Regular Customers
16081,56.0,5.0,2806.9,1,Regular Customers
16083,101.0,2.0,1317.62,1,Regular Customers
16084,299.0,1.0,436.18,0,At-Risk Customers
16085,23.0,5.0,981.51,1,Regular Customers
16086,59.0,5.0,1121.39,1,Regular Customers
