CustomerID,Recency,Frequency,Monetary,Cluster
14470,12.0,2.0,461.19,1
14472,104.0,8.0,1936.84,1
14473,74.0,2.0,234.34000000000003,1
14474,46.0,1.0,547.66,1
14475,72.0,3.0,925.85,1
14476,257.0,1.0,215.7,0
14477,20.0,4.0,1309.6,1
14479,254.0,2.0,316.25,0
14480,11.0,1.0,279.05,1
14481,165.0,2.0,636.51,0
14482,18.0,6.0,2068.15,1
14483,282.0,1.0,137.1,0
14484,50.0,1.0,321.92,1
14485,39.0,1.0,165.75,1
14487,27.0,6.0,1196.33,1
14488,68.0,1.0,1064.28,1
14489,207.0,1.0,463.38,0
14491,175.0,2.0,340.93,0
14493,7.0,5.0,2383.2400000000002,1
14494,26.0,1.0,139.56,1
14495,51.0,2.0,123.8,1
14496,312.0,2.0,538.8100000000001,0
14497,309.0,1.0,475.37,0
14498,43.0,5.0,1957.32,1
14499,26.0,3.0,815.32,1
14500,88.0,3.0,356.85,1
14501,184.0,2.0,251.21,0
14502,20.0,11.0,2470.67,1
14503,3.0,6.0,3543.26,1
14504,47.0,4.0,673.26,1
14505,17.0,8.0,5905.64,1
14506,17.0,5.0,2012.17,1
14507,24.0,6.0,1383.18,1
14508,22.0,2.0,276.42,1
14511,11.0,5.0,1314.81,1
14512,188.0,2.0,275.28,0
14513,101.0,3.0,455.59000000000003,1
14514,61.0,3.0,1055.35,1
14515,18.0,6.0,2102.09,1
14517,33.0,2.0,330.45,1
14518,64.0,1.0,174.37,1
14520,2.0,2.0,270.6,1
14522,24.0,4.0,974.54,1
14523,108.0,1.0,241.09,1
14524,32.0,9.0,1867.68,1
14525,20.0,9.0,4332.2,1
14527,3.0,30.0,8508.82,2
14528,37.0,1.0,364.21999999999997,1
14529,60.0,3.0,620.04,1
14530,26.0,6.0,2925.91,1
14532,236.0,4.0,932.85,0
14533,25.0,7.0,1949.72,1
14534,3.0,18.0,4447.05,2
14535,60.0,3.0,2864.19,1
14536,260.0,1.0,171.8,0
14537,58.0,1.0,355.56,1
14538,65.0,2.0,388.25,1
14539,16.0,2.0,537.48,1
14540,10.0,3.0,996.26,1
14541,59.0,8.0,1461.65,1
14542,186.0,1.0,103.25,0
14543,29.0,16.0,3630.33,2
14544,24.0,2.0,2024.45,1
14546,5.0,5.0,2578.09,1
14547,4.0,8.0,4007.54,1
14548,151.0,2.0,652.8,0
14549,311.0,1.0,289.24,0
14550,11.0,2.0,765.62,1
14551,18.0,2.0,186.23,1
14552,152.0,1.0,165.07,0
14553,19.0,5.0,859.27,1
14554,10.0,4.0,2381.04,1
14555,57.0,2.0,324.14,1
14557,85.0,1.0,788.38,1
14560,7.0,22.0,2237.77,2
14561,76.0,3.0,1080.76,1
14562,4.0,18.0,5074.77,2
14565,96.0,4.0,3099.12,1
14566,111.0,1.0,1432.0,1
14567,57.0,2.0,1530.3600000000001,1
14569,1.0,1.0,227.39,1
14570,281.0,2.0,218.06,0
14572,3.0,7.0,2832.84,1
14573,180.0,9.0,1653.42,0
14576,369.0,1.0,35.400000000000006,0
14577,13.0,4.0,859.71,1
14578,3.0,1.0,168.63,1
14581,17.0,1.0,138.6,1
14582,41.0,1.0,114.11,1
14583,6.0,5.0,1052.55,1
14584,169.0,4.0,1042.26,0
14585,50.0,1.0,157.05,1
14586,277.0,1.0,237.36,0
14587,19.0,9.0,1601.14,1
14589,369.0,1.0,39.75,0
14591,15.0,4.0,1447.14,1
14592,35.0,3.0,570.46,1
14593,22.0,3.0,617.99,1
14594,7.0,2.0,379.83,1
14595,20.0,6.0,1740.6,1
14597,11.0,2.0,883.15,1
14598,44.0,1.0,221.97,1
14600,306.0,1.0,393.33000000000004,0
14601,11.0,1.0,213.96,1
14603,275.0,1.0,660.0,0
14606,1.0,30.0,12156.65,2
14607,16.0,14.0,16569.5,2
14608,4.0,4.0,1785.15,1
14609,72.0,4.0,601.56,1
14616,243.0,3.0,406.08000000000004,0
14618,9.0,3.0,553.44,1
14619,246.0,1.0,394.44,0
14620,206.0,2.0,412.78000000000003,0
14621,1.0,5.0,1788.3600000000001,1
14622,185.0,1.0,320.58000000000004,0
14623,32.0,5.0,889.25,1
14624,57.0,2.0,225.85,1
14625,196.0,2.0,899.63,0
14626,24.0,4.0,2791.27,1
14628,91.0,2.0,671.96,1
14629,4.0,2.0,959.01,1
14631,51.0,3.0,1006.98,1
14632,263.0,1.0,114.56,0
14633,266.0,1.0,344.90000000000003,0
14636,36.0,2.0,609.85,1
14638,51.0,1.0,443.6,1
14639,52.0,6.0,2984.49,1
14640,24.0,6.0,2125.08,1
14641,22.0,1.0,110.46,1
14642,59.0,1.0,96.12,1
14643,170.0,2.0,693.8100000000001,0
14644,68.0,2.0,830.76,1
14645,157.0,2.0,597.09,0
14646,2.0,30.0,19880.99570000001,2
14647,201.0,1.0,243.22,0
14649,5.0,4.0,1417.29,1
14651,67.0,2.0,654.6,1
14652,77.0,1.0,114.18,1
14653,1.0,7.0,1947.55,1
14655,8.0,4.0,1932.23,1
14656,169.0,2.0,291.05,0
14657,18.0,4.0,848.22,1
14658,5.0,2.0,247.15,1
14659,9.0,9.0,2529.93,1
14660,87.0,2.0,285.74,1
14661,27.0,1.0,107.95,1
14662,29.0,4.0,771.17,1
14664,20.0,2.0,637.89,1
14665,61.0,5.0,1835.7,1
14666,24.0,1.0,195.25,1
14667,11.0,25.0,9241.2,2
14669,242.0,3.0,1269.99,0
14670,280.0,2.0,411.53,0
14672,235.0,2.0,765.55,0
14673,3.0,5.0,1736.4,1
14675,16.0,1.0,604.75,1
14676,31.0,6.0,2548.2400000000002,1
14680,25.0,16.0,19880.99570000001,2
14681,71.0,3.0,498.95,1
14682,188.0,2.0,52.0,0
14684,26.0,5.0,1236.28,1
14687,107.0,1.0,628.38,1
14688,8.0,21.0,5630.87,2
14689,209.0,1.0,112.8,0
14690,44.0,2.0,371.7,1
14691,31.0,5.0,2114.33,1
14692,137.0,4.0,591.55,1
14693,265.0,1.0,172.9,0
14696,4.0,7.0,2078.95,1
14697,218.0,2.0,188.60999999999999,0
14698,2.0,5.0,1250.76,1
14699,214.0,1.0,109.13000000000001,0
14700,32.0,3.0,2235.3,1
14701,11.0,9.0,2549.37,1
14702,1.0,17.0,3292.14,2
14703,15.0,1.0,318.17,1
14704,11.0,9.0,1546.91,1
14705,199.0,1.0,179.0,0
14708,3.0,3.0,1126.37,1
14709,15.0,13.0,4921.04,2
14710,14.0,4.0,606.13,1
14711,10.0,11.0,2868.8,1
14712,29.0,3.0,917.07,1
14713,9.0,11.0,2666.36,1
14714,24.0,1.0,160.19,1
14715,25.0,4.0,867.38,1
14716,43.0,2.0,329.68,1
14719,2.0,5.0,1602.13,1
14720,6.0,3.0,663.81,1
14722,147.0,1.0,187.92000000000002,0
14723,10.0,6.0,1158.3,1
14725,25.0,1.0,718.08,1
14727,274.0,1.0,268.58,0
14729,369.0,1.0,313.49,0
14730,1.0,8.0,2005.06,1
14731,47.0,3.0,380.02,1
14732,8.0,8.0,2702.4900000000002,1
14733,16.0,12.0,9585.91,2
14735,4.0,30.0,6065.69,2
14737,4.0,3.0,1164.55,1
14738,43.0,7.0,1314.45,1
14739,4.0,7.0,3902.28,1
14740,197.0,3.0,1448.21,0
14741,12.0,6.0,1400.34,1
14744,16.0,7.0,1099.98,1
14745,113.0,5.0,1220.26,1
14747,249.0,1.0,328.2,0
14748,29.0,5.0,1415.75,1
14752,44.0,1.0,389.64,1
14753,87.0,1.0,563.15,1
14754,45.0,2.0,638.05,1
14755,10.0,11.0,5010.28,1
14756,15.0,1.0,738.96,1
14757,75.0,1.0,420.5,1
14758,145.0,4.0,1484.06,1
14759,5.0,3.0,1625.97,1
14760,297.0,1.0,89.2,0
14761,59.0,2.0,255.9,1
14762,264.0,1.0,300.52,0
14764,47.0,1.0,278.3,1
14765,29.0,3.0,254.11,1
14766,8.0,6.0,2473.37,1
14768,17.0,2.0,192.60000000000002,1
14769,3.0,8.0,10674.75,2
14770,232.0,2.0,876.42,0
14772,112.0,1.0,139.26,1
14775,58.0,3.0,1011.9,1
14776,51.0,11.0,2538.3,1
14778,127.0,2.0,730.86,1
14779,281.0,3.0,386.15,0
14780,55.0,2.0,447.68,1
14782,320.0,1.0,200.10000000000002,0
14784,26.0,2.0,289.99,1
14785,10.0,2.0,77.4,1
14788,7.0,2.0,679.4399999999999,1
14789,29.0,1.0,197.64,1
14790,17.0,4.0,745.06,1
14792,64.0,1.0,6.2,1
14793,21.0,1.0,228.99,1
14794,3.0,7.0,1319.91,1
14795,166.0,1.0,131.45000000000002,0
14796,1.0,17.0,8022.49,2
14798,53.0,3.0,173.74,1
14799,51.0,1.0,157.7,1
14800,48.0,12.0,4339.74,1
14801,61.0,1.0,193.14,1
14803,162.0,3.0,845.55,0
14804,9.0,1.0,353.27,1
14805,15.0,4.0,554.65,1
14806,75.0,1.0,193.39000000000001,1
14808,40.0,8.0,2741.17,1
14810,41.0,11.0,2087.88,1
14813,369.0,2.0,155.43,0
14815,37.0,2.0,778.5,1
14816,197.0,1.0,271.85,0
14817,200.0,2.0,1110.34,0
14818,74.0,3.0,657.8,1
14819,64.0,2.0,272.07,1
14820,21.0,4.0,507.29,1
14821,367.0,1.0,48.800000000000004,0
14823,180.0,3.0,321.43,0
14824,10.0,4.0,1127.71,1
14825,4.0,12.0,2226.91,1
14828,197.0,3.0,2139.76,0
14829,29.0,4.0,697.55,1
14830,53.0,1.0,197.13,1
14834,18.0,6.0,1720.3,1
14836,10.0,3.0,102.44999999999999,1
14837,90.0,4.0,1649.5,1
14840,268.0,1.0,62.85,0
14841,53.0,6.0,3295.76,1
14842,44.0,4.0,2824.69,1
14844,64.0,4.0,3189.81,1
14847,149.0,1.0,309.4,0
14849,22.0,25.0,7930.54,2
14850,312.0,1.0,325.75,0
14851,23.0,2.0,511.35,1
14852,58.0,6.0,2836.69,1
14853,24.0,2.0,475.8,1
14854,78.0,7.0,2759.83,1
14855,119.0,2.0,645.65,1
14856,36.0,3.0,1311.3799999999999,1
14857,60.0,2.0,1173.12,1
14859,13.0,4.0,1353.74,1
14860,19.0,1.0,170.32,1
14861,52.0,1.0,125.79,1
14862,26.0,2.0,841.1999999999999,1
14863,29.0,1.0,266.76,1
14865,7.0,2.0,52.2,1
14866,11.0,12.0,14389.9,2
14867,186.0,3.0,710.28,0
14868,3.0,8.0,2953.59,1
14869,9.0,2.0,725.7,1
14870,262.0,1.0,327.25,0
14871,3.0,4.0,522.38,1
14873,210.0,1.0,519.68,0
14875,108.0,2.0,1465.3200000000002,1
14878,13.0,9.0,1485.54,1
14880,77.0,3.0,706.19,1
14881,20.0,1.0,255.4,1
14882,27.0,2.0,589.7,1
14883,19.0,6.0,761.59,1
14885,132.0,1.0,765.3199999999999,1
14886,253.0,1.0,364.8,0
14887,79.0,1.0,1862.0,1
14888,207.0,1.0,369.2,0
14889,336.0,1.0,135.9,0
14890,254.0,1.0,125.65,0
14891,148.0,2.0,554.38,0
14893,10.0,2.0,1237.8500000000001,1
14894,85.0,1.0,655.75,1
14895,8.0,20.0,11138.710000000001,2
14896,205.0,2.0,468.77000000000004,0
14897,8.0,4.0,1366.38,1
14898,23.0,6.0,1303.52,1
14901,11.0,9.0,1421.29,1
14902,26.0,1.0,332.66,1
14903,21.0,5.0,2810.63,1
14904,2.0,2.0,1025.44,1
14905,158.0,2.0,616.15,0
14907,3.0,7.0,3501.1,1
14908,74.0,1.0,277.8,1
14910,3.0,4.0,434.35,1
14911,1.0,30.0,19880.99570000001,2
14912,17.0,2.0,867.85,1
14913,36.0,4.0,1227.43,1
14915,91.0,2.0,307.48,1
14916,71.0,4.0,1268.98,1
14918,116.0,2.0,1610.15,1
14920,213.0,2.0,977.77,0
14921,30.0,2.0,1316.07,1
14923,51.0,1.0,749.1,1
14924,246.0,1.0,310.05,0
14929,32.0,1.0,223.88,1
14930,109.0,3.0,2372.86,1
14931,5.0,5.0,1257.68,1
14932,366.0,1.0,363.53,0
14934,82.0,2.0,1890.94,1
14935,297.0,1.0,1784.71,0
14936,34.0,8.0,8137.02,2
14937,57.0,3.0,1621.88,1
14944,30.0,12.0,5900.25,2
14946,14.0,1.0,100.9,1
14947,72.0,2.0,290.82,1
14948,23.0,6.0,1101.97,1
14950,19.0,1.0,371.2,1
14951,79.0,1.0,311.69,1
14952,60.0,11.0,8099.49,2
14953,25.0,1.0,289.82,1
14954,12.0,1.0,336.17,1
14957,253.0,1.0,58.49,0
14958,147.0,3.0,499.68,0
14959,64.0,4.0,695.42,1
14960,8.0,2.0,221.27,1
14961,11.0,9.0,7044.68,2
14962,271.0,1.0,126.7,0
14963,10.0,5.0,1487.8,1
14964,247.0,1.0,206.21,0
14965,96.0,2.0,599.0,1
14966,15.0,1.0,191.32,1
14967,50.0,1.0,463.8,1
14968,30.0,1.0,147.59,1
14970,68.0,4.0,1592.06,1
14971,35.0,3.0,1116.57,1
14972,128.0,1.0,114.77,1
14973,107.0,3.0,1314.45,1
14974,37.0,1.0,114.39,1
14975,57.0,1.0,279.94,1
14976,57.0,7.0,790.86,1
14978,72.0,5.0,1931.42,1
14981,246.0,1.0,102.12,0
14984,19.0,2.0,213.27,1
14985,198.0,2.0,296.75,0
14987,16.0,2.0,326.4,1
14988,212.0,1.0,334.54,0
14995,39.0,2.0,233.23000000000002,1
14997,46.0,3.0,546.1999999999999,1
14998,170.0,2.0,429.87,0
15000,48.0,1.0,490.52,1
15002,116.0,4.0,1641.76,1
15004,147.0,1.0,1246.32,0
15005,16.0,28.0,6316.57,2
15006,51.0,1.0,502.09,1
15007,159.0,1.0,156.91,0
15009,12.0,3.0,1261.78,1
15010,36.0,1.0,308.94,1
15012,54.0,2.0,423.04,1
15014,43.0,2.0,260.17,1
15016,173.0,1.0,170.04,0
15017,34.0,1.0,125.58,1
15018,39.0,3.0,496.21000000000004,1
15019,267.0,1.0,266.0,0
15021,9.0,9.0,1914.82,1
15022,12.0,4.0,905.04,1
15023,3.0,11.0,6802.76,2
15024,10.0,10.0,1661.33,1
15025,33.0,1.0,377.01,1
15026,80.0,3.0,469.0,1
15027,31.0,4.0,1066.1499999999999,1
15028,8.0,4.0,627.13,1
15030,72.0,2.0,518.28,1
15031,4.0,4.0,668.14,1
15032,256.0,3.0,4959.1,0
15033,5.0,10.0,2586.67,1
15034,16.0,8.0,4308.61,1
15035,90.0,1.0,252.73000000000002,1
15036,72.0,3.0,465.55,1
15038,59.0,6.0,705.49,1
15039,10.0,30.0,19880.99570000001,2
15041,170.0,1.0,180.35,0
15042,199.0,1.0,135.93,0
15043,31.0,1.0,537.0,1
15044,19.0,17.0,7700.2300000000005,2
15045,152.0,2.0,735.66,0
15046,9.0,15.0,5213.7699999999995,2
15047,270.0,1.0,343.62,0
15048,65.0,4.0,384.05,1
15049,274.0,1.0,121.17000000000002,0
15050,25.0,3.0,1782.09,1
15051,23.0,3.0,1391.61,1
15052,319.0,1.0,215.78,0
15053,5.0,3.0,697.79,1
15054,12.0,2.0,302.1,1
15057,275.0,2.0,1489.5,0
15058,25.0,11.0,2124.9900000000002,1
15059,41.0,9.0,1337.72,1
15060,8.0,4.0,303.09,1
15061,4.0,30.0,19880.99570000001,2
15062,71.0,4.0,987.86,1
15063,213.0,1.0,370.79999999999995,0
15065,38.0,4.0,3158.13,1
15066,53.0,1.0,893.59,1
15067,78.0,3.0,1744.76,1
15068,46.0,2.0,553.36,1
15069,179.0,1.0,1109.53,0
15070,369.0,1.0,106.2,0
15071,94.0,2.0,982.07,1
15073,10.0,3.0,1043.41,1
15074,105.0,1.0,748.87,1
15075,78.0,1.0,773.03,1
15076,173.0,1.0,880.85,0
15078,7.0,30.0,9743.11,2
15079,213.0,4.0,895.61,0
15081,22.0,5.0,504.8,1
15083,257.0,1.0,88.2,0
15087,282.0,1.0,306.94,0
15088,21.0,2.0,1160.07,1
15089,10.0,6.0,2420.84,1
15090,308.0,1.0,381.32,0
15091,68.0,1.0,480.71,1
15092,215.0,2.0,457.81,0
15093,18.0,6.0,4597.02,1
15095,104.0,4.0,1370.6,1
15096,43.0,1.0,219.39000000000001,1
15097,4.0,1.0,248.08,1
15098,182.0,3.0,19880.99570000001,2
15099,84.0,1.0,410.48,1
15100,334.0,3.0,876.0,0
15101,9.0,2.0,317.53,1
15103,31.0,2.0,703.36,1
15104,197.0,2.0,1027.44,0
15105,18.0,7.0,2298.93,1
15106,18.0,5.0,1422.52,1
15107,311.0,6.0,319.5,0
15108,142.0,4.0,1300.25,1
15109,246.0,1.0,484.95,0
15110,24.0,4.0,996.1,1
15111,29.0,3.0,1567.48,1
15113,10.0,3.0,3609.33,1
15114,30.0,10.0,2760.56,1
15115,18.0,1.0,340.11,1
15116,18.0,4.0,1352.75,1
15117,15.0,5.0,1551.78,1
15118,134.0,1.0,244.8,1
15119,246.0,1.0,266.4,0
15120,134.0,1.0,358.82,1
15121,50.0,2.0,457.72,1
15122,114.0,3.0,1633.78,1
15123,7.0,2.0,2199.31,1
15124,23.0,2.0,184.19,1
15125,25.0,15.0,11528.48,2
15127,66.0,1.0,406.53,1
15128,60.0,4.0,1471.0,1
15129,50.0,11.0,3447.4,1
15130,170.0,1.0,330.11,0
15132,18.0,5.0,977.9300000000001,1
15133,128.0,3.0,982.42,1
15134,15.0,8.0,1387.99,1
15135,239.0,1.0,139.05,0
15136,3.0,4.0,1286.7,1
15139,240.0,2.0,178.96,0
15140,52.0,7.0,2354.25,1
15142,46.0,1.0,498.74,1
15143,226.0,1.0,259.45,0
15144,8.0,17.0,6580.44,2
15145,4.0,4.0,1194.73,1
15146,165.0,2.0,1327.16,0
15147,240.0,1.0,623.5,0
15148,11.0,1.0,301.29,1
15149,134.0,1.0,520.8000000000001,1
15150,17.0,10.0,5314.47,1
15152,10.0,13.0,4745.69,2
15153,31.0,1.0,329.25,1
15154,75.0,1.0,296.42,1
15156,1.0,3.0,961.49,1
15157,4.0,3.0,1936.07,1
15158,45.0,1.0,401.40000000000003,1
15159,2.0,30.0,18641.010000000002,2
15160,357.0,1.0,158.16,0
15163,18.0,2.0,304.47,1
15164,69.0,3.0,843.05,1
15165,369.0,1.0,487.75,0
15167,321.0,1.0,163.0,0
15168,26.0,1.0,106.56,1
15171,331.0,1.0,1289.5,0
15172,9.0,5.0,1624.05,1
15174,323.0,1.0,135.75,0
15175,72.0,1.0,224.14,1
15178,260.0,1.0,40.5,0
15179,18.0,5.0,2206.95,1
15180,367.0,1.0,87.5,0
15181,66.0,3.0,689.4799999999999,1
15182,154.0,2.0,622.85,0
15184,29.0,2.0,406.76,1
15185,70.0,1.0,310.62,1
15186,14.0,2.0,411.41,1
15187,2.0,16.0,4777.18,2
15189,1.0,30.0,16225.39,2
15192,120.0,3.0,1044.32,1
15193,61.0,1.0,499.32,1
15194,3.0,15.0,7616.53,2
15195,3.0,1.0,3861.0,1
15197,11.0,3.0,1079.6100000000001,1
15198,92.0,2.0,193.64,1
15199,59.0,4.0,1268.7,1
15201,87.0,5.0,1236.54,1
15203,26.0,6.0,1827.8,1
15204,357.0,1.0,316.58,0
15205,85.0,2.0,653.24,1
15206,10.0,4.0,420.29999999999995,1
15208,1.0,5.0,870.12,1
15210,225.0,1.0,331.18,0
15211,60.0,2.0,894.4100000000001,1
15212,241.0,1.0,101.8,0
15213,319.0,2.0,328.35,0
15214,2.0,8.0,1661.44,1
15215,47.0,3.0,734.94,1
15216,88.0,1.0,96.6,1
15218,11.0,11.0,5756.89,1
15219,176.0,1.0,305.75,0
15220,52.0,6.0,1778.96,1
15221,366.0,1.0,403.25,0
15222,319.0,1.0,585.0,0
15223,226.0,2.0,755.75,0
15224,358.0,2.0,322.08,0
15225,234.0,1.0,409.40000000000003,0
15226,311.0,1.0,154.41,0
15227,37.0,5.0,1219.4,1
15228,66.0,4.0,3386.71,1
15230,239.0,2.0,429.6,0
15232,113.0,2.0,612.06,1
15234,277.0,1.0,197.0,0
15235,218.0,12.0,2247.51,0
15236,299.0,1.0,321.05,0
15237,2.0,4.0,1412.32,1
15238,29.0,3.0,1071.99,1
15239,10.0,2.0,780.59,1
15240,45.0,5.0,1706.57,1
15241,67.0,8.0,1756.44,1
15243,74.0,1.0,316.68,1
15244,65.0,2.0,631.57,1
15245,134.0,3.0,2515.84,1
15246,238.0,2.0,514.15,0
15247,122.0,1.0,356.0,1
15249,32.0,13.0,6688.46,2
15251,9.0,11.0,10484.99,2
15252,36.0,2.0,740.78,1
15253,16.0,5.0,918.1999999999999,1
15254,127.0,1.0,300.36,1
15255,67.0,1.0,890.85,1
15256,149.0,1.0,98.45,0
15257,283.0,1.0,317.15,0
15258,169.0,2.0,623.16,0
15260,100.0,7.0,1810.77,1
15261,135.0,1.0,254.82,1
15262,324.0,1.0,178.95000000000002,0
15263,107.0,1.0,156.51,1
15264,64.0,1.0,393.74,1
15265,151.0,2.0,1506.1200000000001,0
15266,338.0,1.0,119.3,0
15267,22.0,5.0,1717.36,1
15269,24.0,1.0,408.8,1
15270,16.0,7.0,2379.49,1
15271,7.0,15.0,2507.07,1
15272,57.0,2.0,721.94,1
15274,4.0,2.0,716.57,1
15275,38.0,1.0,615.14,1
15276,66.0,1.0,135.31,1
15277,47.0,1.0,255.89999999999998,1
15279,355.0,1.0,290.51,0
15280,172.0,1.0,113.12,0
15281,59.0,9.0,2332.15,1
15286,50.0,1.0,240.55,1
15287,22.0,2.0,486.69,1
15288,43.0,5.0,2306.52,1
15289,29.0,3.0,939.78,1
15290,5.0,18.0,7943.22,2
15291,26.0,15.0,4668.3,2
15292,201.0,1.0,180.94,0
15296,51.0,6.0,3672.86,1
15297,10.0,3.0,641.94,1
15298,2.0,12.0,4799.9,1
15299,67.0,7.0,4507.01,1
15300,64.0,1.0,496.44,1
15301,51.0,12.0,5070.35,1
15303,290.0,1.0,574.02,0
15304,61.0,8.0,694.4000000000001,1
15306,64.0,3.0,1174.35,1
15307,96.0,1.0,205.3,1
15308,274.0,1.0,310.47,0
15311,1.0,30.0,19880.99570000001,2
15312,75.0,4.0,924.85,1
15313,110.0,1.0,52.0,1
15314,199.0,1.0,327.97,0
15315,64.0,2.0,570.5,1
15316,327.0,1.0,165.0,0
15318,4.0,1.0,312.62,1
15319,284.0,1.0,204.5,0
15320,44.0,1.0,267.13,1
15321,71.0,3.0,2748.31,1
15322,86.0,1.0,679.68,1
15325,104.0,1.0,162.29,1
15326,334.0,1.0,311.71,0
15327,53.0,1.0,208.75,1
15329,39.0,3.0,1049.7,1
15330,32.0,2.0,714.96,1
15332,366.0,4.0,1661.06,0
15333,208.0,1.0,1028.56,0
15334,157.0,3.0,351.67,0
15335,54.0,1.0,173.97,1
15339,66.0,2.0,574.07,1
15341,81.0,1.0,2020.52,1
15342,130.0,1.0,406.09,1
15343,87.0,1.0,364.5,1
15344,1.0,3.0,563.94,1
15345,46.0,1.0,393.54,1
15346,333.0,1.0,252.42000000000002,0
15347,366.0,1.0,201.60000000000002,0
15348,72.0,1.0,158.04,1
15349,158.0,2.0,473.81,0
15350,369.0,1.0,115.65,0
15351,12.0,7.0,1960.1100000000001,1
15353,255.0,2.0,777.02,0
15355,29.0,2.0,277.05,1
15356,31.0,10.0,2766.5,1
15358,5.0,22.0,8347.2,2
15360,40.0,1.0,427.93,1
15361,362.0,1.0,418.92,0
15363,369.0,1.0,326.0,0
15364,96.0,2.0,913.19,1
15365,26.0,7.0,2314.32,1
15366,75.0,2.0,602.51,1
15367,57.0,4.0,1877.59,1
15368,21.0,1.0,446.94000000000005,1
15370,41.0,7.0,2386.05,1
15372,137.0,1.0,2007.3999999999999,1
15373,8.0,12.0,2415.91,1
15374,129.0,1.0,168.0,1
15376,40.0,3.0,1233.3600000000001,1
15379,169.0,7.0,3703.29,1
15380,9.0,5.0,1690.2600000000002,1
15381,214.0,2.0,596.85,0
15382,15.0,6.0,5955.71,1
15384,170.0,2.0,642.41,0
15385,40.0,1.0,316.88,1
15386,186.0,1.0,394.14,0
15388,270.0,1.0,140.54,0
15389,172.0,1.0,500.0,0
15392,5.0,4.0,1535.53,1
15393,16.0,2.0,231.86,1
15394,10.0,4.0,2183.54,1
15395,326.0,1.0,107.45,0
15396,113.0,1.0,288.18,1
15397,290.0,1.0,94.0,0
15398,16.0,2.0,1345.53,1
15399,1.0,3.0,815.77,1
15400,92.0,5.0,716.2,1
15402,149.0,2.0,626.77,0
15405,189.0,1.0,349.1,0
15406,31.0,2.0,510.71000000000004,1
15407,34.0,4.0,1056.44,1
15408,264.0,1.0,267.18,0
15410,84.0,8.0,3450.84,1
15411,26.0,4.0,1358.88,1
15412,171.0,1.0,190.53,0
15414,10.0,3.0,774.9000000000001,1
15415,313.0,1.0,572.8100000000001,0
15416,65.0,4.0,3984.32,1
15417,85.0,1.0,508.8,1
15419,25.0,1.0,135.86,1
15421,59.0,4.0,950.36,1
15422,323.0,2.0,97.7,0
15423,38.0,1.0,43.5,1
15424,254.0,2.0,383.34,0
15426,19.0,5.0,1447.39,1
15427,33.0,3.0,1483.14,1
15428,15.0,1.0,93.78,1
15429,27.0,2.0,397.35,1
15432,23.0,1.0,171.19,1
15433,214.0,2.0,533.3,0
15434,8.0,5.0,1041.48,1
15435,22.0,1.0,149.29,1
15436,12.0,3.0,1122.53,1
15437,262.0,1.0,200.16,0
15438,131.0,1.0,156.57999999999998,1
15440,55.0,3.0,383.68,1
15442,249.0,1.0,594.0,0
15443,2.0,7.0,3236.91,1
15444,9.0,2.0,1418.26,1
15445,264.0,1.0,113.5,0
15447,331.0,1.0,155.17,0
15448,313.0,1.0,494.64,0
15449,26.0,3.0,974.52,1
15450,30.0,1.0,429.84,1
15452,30.0,3.0,538.73,1
15453,2.0,7.0,1388.37,1
15454,362.0,1.0,179.1,0
15456,283.0,3.0,447.22,0
15457,262.0,1.0,237.07,0
15458,25.0,1.0,161.64,1
15460,354.0,1.0,216.76,0
15462,94.0,3.0,234.6,1
15463,29.0,1.0,126.14,1
15464,338.0,1.0,1048.85,0
15465,20.0,18.0,7354.62,2
15466,85.0,1.0,334.53,1
15467,9.0,3.0,524.88,1
15468,51.0,2.0,467.51,1
15469,50.0,2.0,538.55,1
15471,2.0,1.0,469.48,1
15472,113.0,1.0,371.56,1
15473,14.0,7.0,1771.2,1
15475,77.0,1.0,454.10999999999996,1
15478,40.0,2.0,1441.42,1
15480,116.0,1.0,905.5,1
15482,16.0,12.0,11054.96,2
15483,161.0,4.0,233.81,0
15484,1.0,4.0,3594.31,1
15485,30.0,3.0,2575.0,1
15488,93.0,1.0,91.32000000000001,1
15489,23.0,3.0,1134.28,1
15491,95.0,6.0,3100.09,1
15492,28.0,2.0,659.4599999999999,1
15493,33.0,5.0,2001.8,1
15494,21.0,2.0,1299.23,1
15497,18.0,2.0,1262.2,1
15498,3.0,27.0,13316.4,2
15500,8.0,4.0,1131.56,1
15502,16.0,12.0,10384.93,2
15503,363.0,1.0,147.09,0
15504,81.0,1.0,52.83,1
15505,53.0,5.0,3610.96,1
15506,23.0,3.0,979.26,1
15507,172.0,1.0,492.36,0
15508,189.0,6.0,1000.27,0
15510,331.0,1.0,250.0,0
15511,12.0,5.0,909.23,1
15512,156.0,2.0,121.0,0
15513,33.0,19.0,14758.220000000001,2
15514,12.0,11.0,4139.46,1
15516,45.0,3.0,62.43,1
15517,233.0,1.0,267.03,0
15518,64.0,8.0,1942.45,1
15520,2.0,1.0,343.5,1
15521,40.0,8.0,3000.2,1
15522,33.0,2.0,398.84,1
15523,84.0,1.0,412.01000000000005,1
15524,25.0,1.0,440.0,1
15525,2.0,3.0,825.92,1
15526,33.0,2.0,148.44,1
15527,19.0,8.0,2429.78,1
15528,254.0,1.0,229.33,0
15529,23.0,11.0,3995.23,1
15530,22.0,4.0,1502.35,1
15531,8.0,2.0,2007.44,1
15532,25.0,4.0,1580.93,1
